iid,pid,quota,seat,g,or,cr,p
42,190,AI,SC,N,1650,2568,0
42,190,AI,SC,F,3531,3531,0
42,190,AI,ST,N,1221,1221,0
42,240,AI,OPEN,N,4174,4607,0
42,240,AI,OPEN,F,7679,8287,0
42,240,AI,EWS,N,661,739,0
42,240,AI,OBC-NCL,N,1664,2092,0
42,240,AI,OBC-NCL,F,4715,4715,0
42,240,AI,SC,N,989,992,0
42,240,AI,SC,F,2114,2114,0
42,240,AI,ST,N,619,769,0
42,248,AI,OPEN,N,4945,10173,0
42,248,AI,OPEN,F,15167,19533,0
42,248,AI,OPEN-PwD,N,154,154,1
42,248,AI,EWS,N,1272,1583,0
42,248,AI,EWS,F,2851,2880,0
42,248,AI,OBC-NCL,N,3085,4083,0
42,248,AI,OBC-NCL,F,6760,7603,0
42,248,AI,SC,N,1859,2460,0
42,248,AI,SC,F,3073,3388,0
42,248,AI,ST,N,915,1088,0
42,248,AI,ST,F,1471,1532,0
42,261,AI,OPEN,N,11591,14016,0
42,261,AI,OPEN,F,20044,22981,0
42,261,AI,EWS,N,2214,2243,0
42,261,AI,OBC-NCL,N,5169,5521,0
42,261,AI,OBC-NCL,F,8517,8849,0
42,261,AI,SC,N,2742,2965,0
42,261,AI,SC,F,3707,3707,0
42,261,AI,ST,N,1195,1294,0
42,261,AI,ST,F,1764,1764,0
43,6,AI,OPEN,N,1195,2305,0
43,6,AI,OPEN,F,4812,5994,0
43,6,AI,EWS,N,297,489,0
43,6,AI,EWS,F,1160,1160,0
43,6,AI,EWS-PwD,N,41,41,0
43,6,AI,OBC-NCL,N,928,1290,0
43,6,AI,OBC-NCL,F,2823,3571,0
43,6,AI,OBC-NCL-PwD,F,75,75,1
43,6,AI,SC,N,174,634,0
43,6,AI,SC,F,459,1252,0
43,6,AI,ST,N,315,474,0
43,6,AI,ST,F,684,684,0
43,13,AI,OPEN,N,4724,7847,0
43,13,AI,OPEN,F,13688,13761,0
43,13,AI,EWS,N,1123,1311,0
43,13,AI,EWS,F,2839,2839,0
43,13,AI,OBC-NCL,N,2786,4014,0
43,13,AI,OBC-NCL,F,5934,5934,0
43,13,AI,SC,N,2140,2370,0
43,13,AI,SC,F,2950,2950,0
43,13,AI,ST,N,1063,1070,0
43,13,AI,ST,F,1581,1581,0
43,72,AI,OPEN,N,370,957,0
43,72,AI,OPEN,F,3432,3432,0
43,72,AI,EWS,N,397,397,0
43,72,AI,EWS,F,1085,1085,0
43,72,AI,OBC-NCL,N,742,1018,0
43,72,AI,OBC-NCL,F,2616,2616,0
43,72,AI,OBC-NCL-PwD,N,56,56,1
43,72,AI,SC,N,24,556,0
43,72,AI,SC,F,1771,1771,0
43,72,AI,ST,N,557,557,0
43,97,AI,OPEN,N,601,2405,0
43,97,AI,OPEN,F,4813,5969,0
43,97,AI,OPEN-PwD,N,176,176,0
43,97,AI,OPEN-PwD,F,198,198,0
43,97,AI,EWS,N,385,500,0
43,97,AI,EWS,F,1018,1139,0
43,97,AI,EWS-PwD,N,23,23,1
43,97,AI,OBC-NCL,N,800,1255,0
43,97,AI,OBC-NCL,F,2840,3552,0
43,97,AI,OBC-NCL-PwD,N,86,86,1
43,97,AI,SC,N,443,694,0
43,97,AI,SC,F,1124,1242,0
43,97,AI,SC-PwD,N,9,9,0
43,97,AI,ST,N,308,469,0
43,97,AI,ST,F,523,649,0
43,104,AI,OPEN,N,3133,7081,0
43,104,AI,OPEN,F,9368,10435,0
43,104,AI,EWS,N,986,1353,0
43,104,AI,EWS,F,2621,2621,0
43,104,AI,OBC-NCL,N,2801,3611,0
43,104,AI,OBC-NCL,F,6467,6573,0
43,104,AI,SC,N,1436,2164,0
43,104,AI,SC,F,719,719,0
43,104,AI,ST,N,910,1140,0
43,104,AI,ST,F,1540,1540,0
43,109,AI,OPEN,N,2666,4095,0
43,109,AI,OPEN,F,6085,8597,0
43,109,AI,OPEN-PwD,N,62,202,0
43,109,AI,EWS,N,522,725,0
43,109,AI,EWS,F,1442,1643,0
43,109,AI,EWS-PwD,N,10,10,1
43,109,AI,OBC-NCL,N,973,1809,0
43,109,AI,OBC-NCL,F,3469,4597,0
43,109,AI,OBC-NCL-PwD,N,80,30,1
43,109,AI,SC,N,444,934,0
43,109,AI,SC,F,824,1778,0
43,109,AI,ST,N,23,290,0
43,109,AI,ST,F,294,522,0
43,131,AI,OPEN,N,1,66,0
43,131,AI,OPEN,F,29,296,0
43,131,AI,OPEN-PwD,N,1,4,0
43,131,AI,OPEN-PwD,F,12,12,0
43,131,AI,EWS,N,5,20,0
43,131,AI,EWS,F,38,53,0
43,131,AI,EWS-PwD,N,3,3,0
43,131,AI,OBC-NCL,N,6,54,0
43,131,AI,OBC-NCL,F,70,331,0
43,131,AI,OBC-NCL-PwD,N,2,3,0
43,131,AI,SC,N,1,31,0
43,131,AI,SC,F,111,270,0
43,131,AI,SC-PwD,N,1,1,0
43,131,AI,ST,N,2,19,0
43,131,AI,ST,F,17,76,0
43,131,AI,ST-PwD,N,1,1,0
43,154,AI,OPEN,N,1531,2312,0
43,154,AI,OPEN,F,3744,4564,0
43,154,AI,EWS,N,498,554,0
43,154,AI,EWS,F,978,978,0
43,154,AI,OBC-NCL,N,993,1405,0
43,154,AI,OBC-NCL,F,2899,3344,0
43,154,AI,SC,N,371,855,0
43,154,AI,SC,F,1565,1565,0
43,154,AI,ST,N,604,691,0
43,154,AI,ST,F,564,564,0
43,158,AI,OPEN,N,106,418,0
43,158,AI,OPEN,F,779,1914,0
43,158,AI,OPEN-PwD,N,23,23,0
43,158,AI,EWS,N,51,113,0
43,158,AI,EWS,F,235,396,0
43,158,AI,EWS-PwD,N,11,11,0
43,158,AI,OBC-NCL,N,122,339,0
43,158,AI,OBC-NCL,F,588,1117,0
43,158,AI,OBC-NCL-PwD,N,20,20,0
43,158,AI,SC,N,57,163,0
43,158,AI,SC,F,345,643,0
43,158,AI,SC-PwD,N,7,7,0
43,158,AI,ST,N,21,96,0
43,158,AI,ST,F,196,260,0
43,157,AI,OPEN,N,470,830,0
43,157,AI,OPEN,F,2219,3274,0
43,157,AI,OPEN-PwD,N,29,29,0
43,157,AI,EWS,N,178,265,0
43,157,AI,EWS,F,443,621,0
43,157,AI,EWS-PwD,N,36,36,0
43,157,AI,OBC-NCL,N,417,549,0
43,157,AI,OBC-NCL,F,1211,1542,0
43,157,AI,OBC-NCL-PwD,N,37,37,0
43,157,AI,SC,N,128,293,0
43,157,AI,SC,F,715,998,0
43,157,AI,ST,N,168,204,0
43,157,AI,ST,F,248,248,0
43,186,AI,OPEN,N,1810,2452,0
43,186,AI,OPEN,F,4087,5892,0
43,186,AI,EWS,N,381,494,0
43,186,AI,EWS,F,1422,1422,0
43,186,AI,OBC-NCL,N,1089,1455,0
43,186,AI,OBC-NCL,F,3365,3818,0
43,186,AI,SC,N,320,841,0
43,186,AI,SC,F,2222,2222,0
43,186,AI,ST,N,678,732,0
43,186,AI,ST,F,1090,1090,0
43,190,AI,OPEN,N,122,1490,0
43,190,AI,OPEN,F,3126,4802,0
43,190,AI,OPEN-PwD,N,40,40,0
43,190,AI,EWS,N,135,475,0
43,190,AI,EWS,F,1172,1172,0
43,190,AI,OBC-NCL,N,269,1247,0
43,190,AI,OBC-NCL,F,1588,3828,0
43,190,AI,OBC-NCL-PwD,N,26,26,1
43,190,AI,SC,N,483,850,0
43,190,AI,SC,F,1089,1213,0
43,190,AI,ST,N,353,638,0
43,190,AI,ST,F,642,642,0
43,194,AI,OPEN,N,3143,4696,0
43,194,AI,OPEN,F,8026,8925,0
43,194,AI,OPEN-PwD,N,78,78,1
43,194,AI,EWS,N,802,959,0
43,194,AI,EWS,F,2412,2412,0
43,194,AI,OBC-NCL,N,2015,2586,0
43,194,AI,OBC-NCL,F,5175,5253,0
43,194,AI,SC,N,1143,1375,0
43,194,AI,SC,F,2221,2221,0
43,194,AI,ST,N,792,821,0
43,194,AI,ST,F,1239,1239,0
43,208,AI,OPEN,N,264,1133,0
43,208,AI,OPEN,F,2669,3012,0
43,208,AI,OPEN-PwD,N,58,58,0
43,208,AI,EWS,N,161,222,0
43,208,AI,EWS,F,711,711,0
43,208,AI,OBC-NCL,N,668,974,0
43,208,AI,OBC-NCL,F,2844,2913,0
43,208,AI,OBC-NCL-PwD,N,100,100,1
43,208,AI,SC,N,332,692,0
43,208,AI,SC,F,1172,1172,0
43,208,AI,ST,N,104,289,0
43,208,AI,ST,F,582,582,0
43,248,AI,OPEN,N,490,1770,0
43,248,AI,OPEN,F,2816,4693,0
43,248,AI,OPEN-PwD,N,89,93,0
43,248,AI,EWS,N,201,336,0
43,248,AI,EWS,F,859,1086,0
43,248,AI,EWS-PwD,N,13,13,1
43,248,AI,OBC-NCL,N,311,925,0
43,248,AI,OBC-NCL,F,1158,2632,0
43,248,AI,OBC-NCL-PwD,N,67,69,0
43,248,AI,SC,N,168,507,0
43,248,AI,SC,F,859,1179,0
43,248,AI,ST,N,129,291,0
43,248,AI,ST,F,636,766,0
43,259,AI,OPEN,N,2584,4119,0
43,259,AI,OPEN,F,6628,8075,0
43,259,AI,OPEN-PwD,N,92,92,1
43,259,AI,EWS,N,580,916,0
43,259,AI,EWS,F,1515,1782,0
43,259,AI,OBC-NCL,N,1356,2159,0
43,259,AI,OBC-NCL,F,3893,4903,0
43,259,AI,SC,N,968,1345,0
43,259,AI,SC,F,2121,2209,0
43,259,AI,ST,N,377,677,0
43,259,AI,ST,F,864,1156,0
56,54,AI,OPEN,N,6043,10184,0
56,54,AI,OPEN,F,16970,17710,0
56,54,AI,EWS,N,1494,1658,0
56,54,AI,EWS,F,2826,2826,0
56,54,AI,OBC-NCL,N,4150,4643,0
56,54,AI,OBC-NCL,F,7992,9103,0
56,54,AI,SC,N,2311,2520,0
56,54,AI,SC,F,3866,3866,0
56,54,AI,ST,N,1216,1315,0
56,55,AI,OPEN,N,10782,12961,0
56,55,AI,OPEN,F,23258,23299,0
56,55,AI,EWS,N,1778,2056,0
56,55,AI,EWS,F,3624,3624,0
56,55,AI,OBC-NCL,N,4835,5204,0
56,55,AI,OBC-NCL,F,9160,9183,0
56,55,AI,SC,N,2554,2793,0
56,55,AI,SC,F,3968,3968,0
56,55,AI,ST,N,1334,1357,0
56,56,AI,OPEN,N,3648,4068,0
56,56,AI,OPEN,F,9721,9846,0
56,56,AI,OPEN-PwD,N,193,193,1
56,56,AI,EWS,N,529,614,0
56,56,AI,EWS,F,1303,1303,0
56,56,AI,OBC-NCL,N,1498,1927,0
56,56,AI,OBC-NCL,F,4094,4949,0
56,56,AI,SC,N,1007,1329,0
56,56,AI,SC,F,1559,1559,0
56,56,AI,ST,N,600,617,0
56,60,AI,OPEN,N,4593,5952,0
56,60,AI,OPEN,F,11355,12496,0
56,60,AI,EWS,N,898,996,0
56,60,AI,EWS,F,2405,2405,0
56,60,AI,OBC-NCL,N,1975,2842,0
56,60,AI,OBC-NCL,F,6323,6451,0
56,60,AI,SC,N,929,1503,0
56,60,AI,SC,F,3523,3523,0
56,60,AI,ST,N,924,994,0
56,74,AI,OPEN,N,10606,13156,0
56,74,AI,OPEN,F,21521,22651,0
56,74,AI,EWS,N,1998,2139,0
56,74,AI,EWS,F,3890,3890,0
56,74,AI,OBC-NCL,N,5173,5528,0
56,74,AI,OBC-NCL,F,7905,9009,0
56,74,AI,SC,N,2890,3080,0
56,74,AI,SC,F,3971,3971,0
56,74,AI,ST,N,1448,1460,0
56,70,AI,OPEN,N,13425,16040,0
56,70,AI,OPEN,F,25305,25332,0
56,70,AI,EWS,N,2308,2333,0
56,70,AI,EWS,F,4164,4164,0
56,70,AI,OBC-NCL,N,5581,5845,0
56,70,AI,OBC-NCL,F,9831,9922,0
56,70,AI,SC,N,2926,3145,0
56,70,AI,SC,F,3504,3504,0
56,70,AI,ST,N,1465,1477,0
56,109,AI,OPEN,N,10191,12378,0
56,109,AI,OPEN,F,21169,22308,0
56,109,AI,EWS,N,1868,1933,0
56,109,AI,EWS,F,3185,3185,0
56,109,AI,OBC-NCL,N,4090,4971,0
56,109,AI,OBC-NCL,F,8286,8750,0
56,109,AI,SC,N,2040,2574,0
56,109,AI,SC,F,3688,3688,0
56,109,AI,ST,N,983,1055,0
56,109,AI,ST,F,1429,1429,0
56,131,AI,OPEN,N,2096,3087,0
56,131,AI,OPEN,F,6922,7721,0
56,131,AI,OPEN-PwD,N,137,137,0
56,131,AI,OPEN-PwD,F,18,18,1
56,131,AI,EWS,N,369,527,0
56,131,AI,EWS,F,1012,1042,0
56,131,AI,OBC-NCL,N,904,1427,0
56,131,AI,OBC-NCL,F,3513,3841,0
56,131,AI,OBC-NCL-PwD,N,64,64,0
56,131,AI,SC,N,465,739,0
56,131,AI,SC,F,1096,1216,0
56,131,AI,ST,N,167,363,0
56,131,AI,ST,F,780,780,0
56,148,AI,OPEN,N,3122,3868,0
56,148,AI,OPEN,F,7997,8476,0
56,148,AI,OPEN-PwD,N,145,145,0
56,148,AI,OPEN-PwD,F,155,155,1
56,148,AI,EWS,N,524,642,0
56,148,AI,EWS,F,1287,1287,0
56,148,AI,OBC-NCL,N,1438,1723,0
56,148,AI,OBC-NCL,F,4364,4693,0
56,148,AI,SC,N,765,1075,0
56,148,AI,SC,F,1666,1666,0
56,148,AI,ST,N,448,525,0
56,148,AI,ST,F,876,876,0
56,158,AI,OPEN,N,4918,6502,0
56,158,AI,OPEN,F,11244,13727,0
56,158,AI,OPEN-PwD,N,264,264,1
56,158,AI,EWS,N,973,1090,0
56,158,AI,EWS,F,1924,1924,0
56,158,AI,OBC-NCL,N,2504,3120,0
56,158,AI,OBC-NCL,F,6397,6648,0
56,158,AI,SC,N,1231,1709,0
56,158,AI,SC,F,2359,2978,0
56,158,AI,ST,N,712,902,0
56,158,AI,ST,F,1335,1335,0
56,190,AI,OPEN,N,8536,10407,0
56,190,AI,OPEN,F,19108,20049,0
56,190,AI,EWS,N,1754,1894,0
56,190,AI,EWS,F,3390,3390,0
56,190,AI,OBC-NCL,N,3287,4714,0
56,190,AI,OBC-NCL,F,7637,8218,0
56,190,AI,SC,N,2508,2755,0
56,190,AI,SC,F,3827,3827,0
56,190,AI,ST,N,1190,1366,0
56,248,AI,OPEN,N,7040,9340,0
56,248,AI,OPEN,F,17438,18850,0
56,248,AI,OPEN-PwD,N,276,276,1
56,248,AI,EWS,N,1354,1531,0
56,248,AI,EWS,F,2966,2966,0
56,248,AI,OBC-NCL,N,3470,4033,0
56,248,AI,OBC-NCL,F,7239,8157,0
56,248,AI,SC,N,1708,2161,0
56,248,AI,SC,F,3295,3615,0
56,248,AI,ST,N,1022,1102,0
56,248,AI,ST,F,1769,1769,0
44,1,AI,OPEN,N,5200,5712,0
44,1,AI,OPEN,F,11520,11520,0
44,1,AI,EWS,N,1360,1360,0
44,1,AI,OBC-NCL,N,2006,2006,0
44,1,AI,OBC-NCL,F,5884,5884,0
44,1,AI,OBC-NCL-PwD,N,114,114,1
44,1,AI,SC,N,1205,1205,0
44,1,AI,ST,N,832,832,0
44,2,AI,OPEN,N,1169,1346,0
44,2,AI,OPEN,F,6480,6480,0
44,2,AI,OPEN-PwD,N,52,52,0
44,2,AI,EWS,N,556,556,0
44,2,AI,OBC-NCL,N,591,591,0
44,2,AI,OBC-NCL,F,5340,5340,0
44,2,AI,SC,N,539,555,0
44,3,AI,OPEN,N,4277,4661,0
44,3,AI,OPEN,F,8973,8973,0
44,3,AI,EWS,N,868,868,0
44,3,AI,OBC-NCL,N,1710,1870,0
44,3,AI,OBC-NCL,F,6493,6493,0
44,3,AI,SC,N,1774,1774,0
44,3,AI,ST,N,488,488,0
44,88,AI,OPEN,N,3147,4919,0
44,88,AI,OPEN,F,6350,8927,0
44,88,AI,EWS,N,879,995,0
44,88,AI,EWS,F,2038,2038,0
44,88,AI,OBC-NCL,N,1465,2567,0
44,88,AI,OBC-NCL,F,5965,6046,0
44,88,AI,SC,N,605,1487,0
44,88,AI,SC,F,2022,2448,0
44,88,AI,ST,N,541,906,0
44,88,AI,ST,F,1311,1311,0
44,97,AI,OPEN,N,1904,2462,0
44,97,AI,OPEN,F,5287,5968,0
44,97,AI,OPEN-PwD,N,81,81,0
44,97,AI,EWS,N,470,555,0
44,97,AI,EWS,F,870,1069,0
44,97,AI,EWS-PwD,N,35,35,1
44,97,AI,OBC-NCL,N,840,1257,0
44,97,AI,OBC-NCL,F,3352,3795,0
44,97,AI,SC,N,127,673,0
44,97,AI,SC,F,1105,1395,0
44,97,AI,ST,N,181,472,0
44,97,AI,ST,F,786,786,0
44,96,AI,OPEN,N,2581,3426,0
44,96,AI,OPEN,F,6826,7561,0
44,96,AI,OPEN-PwD,N,196,196,0
44,96,AI,EWS,N,669,746,0
44,96,AI,EWS,F,2061,2061,0
44,96,AI,OBC-NCL,N,1383,1869,0
44,96,AI,OBC-NCL,F,3814,5110,0
44,96,AI,SC,N,764,844,0
44,96,AI,SC,F,2019,2096,0
44,96,AI,ST,N,837,851,0
44,96,AI,ST,F,1151,1151,0
44,104,AI,OPEN,N,5733,8043,0
44,104,AI,OPEN,F,11389,16252,0
44,104,AI,OPEN-PwD,N,216,216,1
44,104,AI,EWS,N,1335,1503,0
44,104,AI,OBC-NCL,N,3547,4458,0
44,104,AI,OBC-NCL,F,8247,8744,0
44,104,AI,SC,N,2018,2657,0
44,104,AI,SC,F,2758,2758,0
44,104,AI,ST,N,1281,1324,0
44,104,AI,ST,F,1631,1631,0
44,109,AI,OPEN,N,3030,4228,0
44,109,AI,OPEN,F,3660,9104,0
44,109,AI,OPEN-PwD,N,209,209,0
44,109,AI,EWS,N,577,775,0
44,109,AI,EWS,F,1096,1296,0
44,109,AI,EWS-PwD,N,42,42,1
44,109,AI,OBC-NCL,N,1054,1990,0
44,109,AI,OBC-NCL,F,3597,4703,0
44,109,AI,OBC-NCL-PwD,N,84,84,0
44,109,AI,SC,N,520,896,0
44,109,AI,SC,F,276,1973,0
44,109,AI,ST,N,24,261,0
44,109,AI,ST,F,157,345,0
44,131,AI,OPEN,N,24,125,0
44,131,AI,OPEN,F,376,498,0
44,131,AI,OPEN-PwD,N,3,3,0
44,131,AI,OPEN-PwD,F,20,20,0
44,131,AI,EWS,N,22,34,0
44,131,AI,EWS,F,133,148,0
44,131,AI,OBC-NCL,N,55,91,0
44,131,AI,OBC-NCL,F,246,551,0
44,131,AI,OBC-NCL-PwD,N,4,4,0
44,131,AI,SC,N,3,45,0
44,131,AI,SC,F,137,171,0
44,131,AI,SC-PwD,N,3,3,0
44,131,AI,ST,N,4,26,0
44,131,AI,ST,F,84,87,0
44,131,AI,ST-PwD,N,2,2,0
44,130,AI,OPEN,N,134,186,0
44,130,AI,OPEN,F,560,996,0
44,130,AI,OPEN-PwD,N,24,24,0
44,130,AI,EWS,N,49,77,0
44,130,AI,EWS,F,164,164,0
44,130,AI,OBC-NCL,N,105,195,0
44,130,AI,OBC-NCL,F,679,718,0
44,130,AI,OBC-NCL-PwD,N,15,15,0
44,130,AI,SC,N,47,74,0
44,130,AI,SC,F,191,191,0
44,130,AI,ST,N,47,48,0
44,130,AI,ST,F,250,250,0
44,150,AI,OPEN,N,7813,10036,0
44,150,AI,OPEN,F,16045,21631,0
44,150,AI,EWS,N,1368,1746,0
44,150,AI,OBC-NCL,N,2661,4104,0
44,150,AI,OBC-NCL,F,8116,8116,0
44,150,AI,SC,N,2098,2252,0
44,150,AI,SC,F,3344,3344,0
44,150,AI,ST,N,1360,1360,0
44,158,AI,OPEN,N,365,591,0
44,158,AI,OPEN,F,1617,2627,0
44,158,AI,OPEN-PwD,N,14,41,0
44,158,AI,OPEN-PwD,F,241,241,0
44,158,AI,EWS,N,89,141,0
44,158,AI,EWS,F,428,501,0
44,158,AI,OBC-NCL,N,255,405,0
44,158,AI,OBC-NCL,F,1254,1484,0
44,158,AI,OBC-NCL-PwD,N,26,26,0
44,158,AI,SC,N,156,211,0
44,158,AI,SC,F,712,772,0
44,158,AI,SC-PwD,N,17,17,1
44,158,AI,ST,N,40,107,0
44,158,AI,ST,F,220,310,0
44,161,AI,OPEN,N,612,806,0
44,161,AI,OPEN,F,2789,2886,0
44,161,AI,OPEN-PwD,N,54,54,0
44,161,AI,EWS,N,163,185,0
44,161,AI,EWS,F,588,588,0
44,161,AI,EWS-PwD,N,34,34,0
44,161,AI,OBC-NCL,N,410,496,0
44,161,AI,OBC-NCL,F,1673,1759,0
44,161,AI,OBC-NCL-PwD,F,103,103,1
44,161,AI,SC,N,247,318,0
44,161,AI,SC,F,833,864,0
44,161,AI,ST,N,75,152,0
44,161,AI,ST,F,326,326,0
44,186,AI,OPEN,N,1868,2622,0
44,186,AI,OPEN,F,3645,6136,0
44,186,AI,OPEN-PwD,N,111,111,0
44,186,AI,EWS,N,507,576,0
44,186,AI,EWS,F,1109,1109,0
44,186,AI,OBC-NCL,N,1345,1643,0
44,186,AI,OBC-NCL,F,4047,4389,0
44,186,AI,SC,N,856,974,0
44,186,AI,SC,F,2295,2295,0
44,186,AI,ST,N,521,656,0
44,186,AI,ST,F,1152,1152,0
44,192,AI,OPEN,N,858,1103,0
44,192,AI,OPEN,F,3041,3918,0
44,192,AI,OPEN-PwD,N,101,101,0
44,192,AI,EWS,N,252,268,0
44,192,AI,EWS,F,590,590,0
44,192,AI,OBC-NCL,N,501,692,0
44,192,AI,OBC-NCL,F,1970,2408,0
44,192,AI,SC,N,302,427,0
44,192,AI,SC,F,890,890,0
44,192,AI,ST,N,214,222,0
44,192,AI,ST,F,1116,1116,0
44,190,AI,OPEN,N,1393,2483,0
44,190,AI,OPEN,F,4457,6755,0
44,190,AI,OPEN-PwD,N,124,124,0
44,190,AI,EWS,N,615,692,0
44,190,AI,EWS,F,1609,1609,0
44,190,AI,OBC-NCL,N,1252,1569,0
44,190,AI,OBC-NCL,F,4360,4738,0
44,190,AI,SC,N,375,1146,0
44,190,AI,SC,F,1504,1807,0
44,190,AI,ST,N,454,652,0
44,190,AI,ST,F,1186,1186,0
44,230,AI,OPEN,N,2499,3470,0
44,230,AI,OPEN,F,7895,9060,0
44,230,AI,OPEN-PwD,N,210,210,0
44,230,AI,EWS,N,848,905,0
44,230,AI,EWS,F,2233,2233,0
44,230,AI,OBC-NCL,N,1979,2397,0
44,230,AI,OBC-NCL,F,4908,4991,0
44,230,AI,SC,N,1157,1391,0
44,230,AI,SC,F,2169,2169,0
44,230,AI,ST,N,768,884,0
44,230,AI,ST,F,1338,1338,0
44,240,AI,OPEN,N,154,316,0
44,240,AI,OPEN,F,743,1234,0
44,240,AI,OPEN-PwD,N,27,27,0
44,240,AI,EWS,N,58,87,0
44,240,AI,EWS,F,208,283,0
44,240,AI,EWS-PwD,N,9,9,0
44,240,AI,OBC-NCL,N,96,221,0
44,240,AI,OBC-NCL,F,701,1107,0
44,240,AI,OBC-NCL-PwD,N,27,27,0
44,240,AI,OBC-NCL-PwD,F,70,70,0
44,240,AI,SC,N,67,124,0
44,240,AI,SC,F,240,500,0
44,240,AI,ST,N,6,97,0
44,240,AI,ST,F,253,253,0
44,238,AI,OPEN,N,319,353,0
44,238,AI,OPEN,F,1447,2258,0
44,238,AI,OPEN-PwD,N,33,33,0
44,238,AI,OPEN-PwD,F,201,201,1
44,238,AI,EWS,N,88,103,0
44,238,AI,EWS,F,454,454,0
44,238,AI,OBC-NCL,N,241,317,0
44,238,AI,OBC-NCL,F,1023,1249,0
44,238,AI,SC,N,145,154,0
44,238,AI,SC,F,636,636,0
44,238,AI,ST,N,30,100,0
44,248,AI,OPEN,N,1156,1862,0
44,248,AI,OPEN,F,4074,5178,0
44,248,AI,OPEN-PwD,N,184,184,0
44,248,AI,EWS,N,350,372,0
44,248,AI,EWS,F,1192,1210,0
44,248,AI,OBC-NCL,N,448,980,0
44,248,AI,OBC-NCL,F,1559,3359,0
44,248,AI,OBC-NCL-PwD,N,21,21,1
44,248,AI,SC,N,157,601,0
44,248,AI,SC,F,1283,1464,0
44,248,AI,SC-PwD,N,6,6,1
44,248,AI,ST,N,239,341,0
44,248,AI,ST,F,969,969,0
44,284,AI,OPEN,N,1988,3027,0
44,284,AI,OPEN,F,6315,7364,0
44,284,AI,OPEN-PwD,N,273,273,1
44,284,AI,EWS,N,652,808,0
44,284,AI,EWS,F,1518,1624,0
44,284,AI,OBC-NCL,N,1340,1974,0
44,284,AI,OBC-NCL,F,5178,5502,0
44,284,AI,OBC-NCL-PwD,N,116,116,1
44,284,AI,SC,N,900,1306,0
44,284,AI,SC,F,1739,2416,0
44,284,AI,ST,N,702,836,0
44,284,AI,ST,F,1101,1101,0
44,293,AI,OPEN,N,4999,5608,0
44,293,AI,OPEN,F,9841,11158,0
44,293,AI,EWS,N,968,1231,0
44,293,AI,EWS,F,2363,2424,0
44,293,AI,OBC-NCL,N,2409,3075,0
44,293,AI,OBC-NCL,F,5645,6368,0
44,293,AI,SC,N,1456,1728,0
44,293,AI,SC,F,2535,2781,0
44,293,AI,ST,N,813,948,0
44,293,AI,ST,F,1641,1641,0
50,97,AI,OPEN,N,5414,7739,0
50,97,AI,OPEN,F,12689,15214,0
50,97,AI,OPEN-PwD,N,301,301,1
50,97,AI,EWS,N,997,1259,0
50,97,AI,EWS,F,2612,2612,0
50,97,AI,OBC-NCL,N,2811,3453,0
50,97,AI,OBC-NCL,F,6614,6970,0
50,97,AI,SC,N,1483,2012,0
50,97,AI,SC,F,2553,2553,0
50,97,AI,ST,N,933,985,0
50,97,AI,ST,F,1518,1518,0
50,109,AI,OPEN,N,8139,9971,0
50,109,AI,OPEN,F,15341,16727,0
50,109,AI,EWS,N,1343,1554,0
50,109,AI,EWS,F,3012,3012,0
