iid,pid,quota,seat,g,or,cr,p
42,130,AI,OPEN,F,6040,6040,0
42,130,AI,OPEN-PwD,N,132,132,0
42,130,AI,EWS,N,457,457,0
42,130,AI,OBC-NCL,N,1148,1218,0
42,130,AI,OBC-NCL,F,2763,2763,0
42,130,AI,SC,N,512,512,0
42,130,AI,ST,N,212,212,0
42,130,AI,ST,F,601,601,0
42,156,AI,OPEN,N,6989,7414,0
42,156,AI,OPEN,F,12898,12898,0
42,156,AI,EWS,N,1085,1085,0
42,156,AI,EWS,F,2271,2271,0
42,156,AI,OBC-NCL,N,2853,2967,0
42,156,AI,OBC-NCL,F,5790,5790,0
42,156,AI,SC,N,1622,1622,0
42,156,AI,ST,N,767,767,0
42,158,AI,OPEN,N,4665,6768,0
42,158,AI,OPEN,F,10066,11718,0
42,158,AI,OPEN-PwD,N,150,150,1
42,158,AI,EWS,N,933,1055,0
42,158,AI,EWS,F,1880,1880,0
42,158,AI,OBC-NCL,N,2019,2574,0
42,158,AI,OBC-NCL,F,3404,4907,0
42,158,AI,SC,N,1242,1554,0
42,158,AI,SC,F,1419,1419,0
42,158,AI,ST,N,511,599,0
42,158,AI,ST,F,1022,1022,0
42,171,AI,OPEN,N,3088,4641,0
42,171,AI,OPEN,F,7181,8092,0
42,171,AI,OPEN-PwD,N,145,145,0
42,171,AI,OPEN-PwD,F,202,202,1
42,171,AI,EWS,N,578,622,0
42,171,AI,EWS,F,1369,1369,0
42,171,AI,OBC-NCL,N,1407,1951,0
42,171,AI,OBC-NCL,F,2392,2405,0
42,171,AI,OBC-NCL-PwD,N,21,21,1
42,171,AI,SC,N,726,964,0
42,171,AI,SC,F,1079,1396,0
42,171,AI,ST,N,373,427,0
42,171,AI,ST,F,1021,1021,0
42,248,AI,OPEN,N,5184,9027,0
42,248,AI,OPEN,F,14914,17402,0
42,248,AI,EWS,N,1391,1447,0
42,248,AI,EWS,F,3021,3021,0
42,248,AI,OBC-NCL,N,2145,3555,0
42,248,AI,OBC-NCL,F,5430,6723,0
42,248,AI,SC,N,1563,2016,0
42,248,AI,SC,F,2245,2280,0
42,248,AI,ST,N,778,827,0
42,248,AI,ST,F,1481,1481,0
42,249,AI,OPEN,N,9486,10727,0
42,249,AI,OPEN,F,18526,18526,0
42,249,AI,EWS,N,1569,1569,0
42,249,AI,OBC-NCL,N,3775,3879,0
42,249,AI,OBC-NCL,F,7637,7637,0
42,249,AI,SC,N,2031,2154,0
42,249,AI,ST,N,933,1194,0
42,250,AI,OPEN,N,9837,11185,0
42,250,AI,OPEN,F,18995,18995,0
42,250,AI,EWS,N,1656,1656,0
42,250,AI,OBC-NCL,N,3966,4143,0
42,250,AI,OBC-NCL,F,7807,7807,0
42,250,AI,SC,N,2324,2324,0
42,250,AI,SC,F,3089,3089,0
42,250,AI,ST,N,1113,1113,0
42,251,AI,OPEN,N,10450,11293,0
42,251,AI,OPEN,F,18777,18777,0
42,251,AI,EWS,N,1677,1786,0
42,251,AI,OBC-NCL,N,4181,4222,0
42,251,AI,SC,N,2301,2301,0
42,251,AI,SC,F,3393,3393,0
42,251,AI,ST,N,1070,1070,0
42,261,AI,OPEN,N,9175,13394,0
42,261,AI,OPEN,F,17898,19356,0
42,261,AI,EWS,N,2100,2100,0
42,261,AI,EWS,F,3633,3633,0
42,261,AI,OBC-NCL,N,4741,5067,0
42,261,AI,OBC-NCL,F,7041,7041,0
42,261,AI,SC,N,1996,2743,0
42,261,AI,SC,F,3949,3949,0
42,261,AI,ST,N,1051,1051,0
42,261,AI,ST,F,1529,1529,0
42,260,AI,OPEN,N,13274,13942,0
42,260,AI,OPEN,F,21641,21641,0
42,260,AI,EWS,N,2236,2240,0
42,260,AI,OBC-NCL,N,5240,5263,0
42,260,AI,SC,N,2901,2910,0
42,260,AI,ST,N,1240,1240,0
42,260,AI,ST,F,101,101,1
43,6,AI,OPEN,N,772,2568,0
43,6,AI,OPEN,F,2697,4628,0
43,6,AI,OPEN-PwD,N,49,49,0
43,6,AI,OPEN-PwD,F,104,104,0
43,6,AI,EWS,N,449,614,0
43,6,AI,EWS,F,1172,1241,0
43,6,AI,OBC-NCL,N,531,1499,0
43,6,AI,OBC-NCL,F,1692,3668,0
43,6,AI,OBC-NCL-PwD,N,52,52,1
43,6,AI,SC,N,59,873,0
43,6,AI,SC,F,1156,1541,0
43,6,AI,ST,N,227,418,0
43,6,AI,ST,F,365,365,0
43,72,AI,OPEN,N,1059,1567,0
43,72,AI,OPEN,F,2702,3173,0
43,72,AI,EWS,N,394,652,0
43,72,AI,OBC-NCL,N,1069,1757,0
43,72,AI,OBC-NCL,F,2823,2823,0
43,72,AI,SC,N,245,570,0
43,72,AI,SC,F,2249,2249,0
43,72,AI,ST,N,579,579,0
43,97,AI,OPEN,N,1509,2605,0
43,97,AI,OPEN,F,3069,5161,0
43,97,AI,OPEN-PwD,N,143,179,0
43,97,AI,OPEN-PwD,F,118,118,0
43,97,AI,EWS,N,385,491,0
43,97,AI,EWS,F,1465,1647,0
43,97,AI,EWS-PwD,N,26,26,0
43,97,AI,OBC-NCL,N,542,1368,0
43,97,AI,OBC-NCL,F,1961,3304,0
43,97,AI,OBC-NCL-PwD,N,10,97,1
43,97,AI,SC,N,154,928,0
43,97,AI,SC,F,664,1634,0
43,97,AI,ST,N,142,426,0
43,97,AI,ST,F,402,502,0
43,104,AI,OPEN,N,5243,7253,0
43,104,AI,OPEN,F,5019,12821,0
43,104,AI,OPEN-PwD,N,234,234,1
43,104,AI,EWS,N,1216,1281,0
43,104,AI,EWS,F,2924,2924,0
43,104,AI,OBC-NCL,N,2722,3917,0
43,104,AI,OBC-NCL,F,6818,6843,0
43,104,AI,SC,N,1610,2087,0
43,104,AI,SC,F,2890,2890,0
43,104,AI,ST,N,1255,1265,0
43,104,AI,ST,F,1226,1226,0
43,109,AI,OPEN,N,2290,4134,0
43,109,AI,OPEN,F,6122,7814,0
43,109,AI,OPEN-PwD,N,158,44,1
43,109,AI,EWS,N,507,787,0
43,109,AI,EWS,F,1033,2118,0
43,109,AI,EWS-PwD,N,15,15,1
43,109,AI,OBC-NCL,N,1078,1884,0
43,109,AI,OBC-NCL,F,1854,4110,0
43,109,AI,OBC-NCL-PwD,N,29,49,1
43,109,AI,OBC-NCL-PwD,F,82,82,1
43,109,AI,SC,N,550,1050,0
43,109,AI,SC,F,1478,1796,0
43,109,AI,ST,N,217,335,0
43,109,AI,ST,F,336,770,0
43,109,AI,ST-PwD,N,8,8,1
43,131,AI,OPEN,N,1,66,0
43,131,AI,OPEN,F,56,291,0
43,131,AI,OPEN-PwD,N,3,5,0
43,131,AI,OPEN-PwD,F,11,11,0
43,131,AI,EWS,N,6,20,0
43,131,AI,EWS,F,29,74,0
43,131,AI,EWS-PwD,N,2,2,0
43,131,AI,OBC-NCL,N,10,58,0
43,131,AI,OBC-NCL,F,59,227,0
43,131,AI,OBC-NCL-PwD,N,5,7,0
43,131,AI,OBC-NCL-PwD,F,12,12,0
43,131,AI,SC,N,2,25,0
43,131,AI,SC,F,31,113,0
43,131,AI,SC-PwD,N,5,5,0
43,131,AI,ST,N,1,10,0
43,131,AI,ST,F,40,87,0
43,131,AI,ST-PwD,N,1,1,0
43,154,AI,OPEN,N,1370,2102,0
43,154,AI,OPEN,F,2715,5963,0
43,154,AI,OPEN-PwD,N,152,152,0
43,154,AI,EWS,N,359,508,0
43,154,AI,EWS,F,895,895,0
43,154,AI,OBC-NCL,N,717,1330,0
43,154,AI,OBC-NCL,F,1343,1343,0
43,154,AI,SC,N,259,811,0
43,154,AI,SC,F,1654,1654,0
43,154,AI,ST,N,434,437,0
43,154,AI,ST,F,480,480,0
43,158,AI,OPEN,N,142,463,0
43,158,AI,OPEN,F,573,1286,0
43,158,AI,OPEN-PwD,N,32,32,0
43,158,AI,OPEN-PwD,F,80,80,0
43,158,AI,EWS,N,62,133,0
43,158,AI,EWS,F,256,273,0
43,158,AI,OBC-NCL,N,83,349,0
43,158,AI,OBC-NCL,F,332,930,0
43,158,AI,OBC-NCL-PwD,N,23,23,0
43,158,AI,SC,N,101,191,0
43,158,AI,SC,F,323,577,0
43,158,AI,SC-PwD,N,13,13,1
43,158,AI,ST,N,34,90,0
43,158,AI,ST,F,264,264,0
43,157,AI,OPEN,N,563,966,0
43,157,AI,OPEN,F,2250,3007,0
43,157,AI,OPEN-PwD,N,62,62,0
43,157,AI,EWS,N,171,253,0
43,157,AI,EWS,F,588,588,0
43,157,AI,OBC-NCL,N,406,674,0
43,157,AI,OBC-NCL,F,938,1524,0
43,157,AI,SC,N,164,299,0
43,157,AI,SC,F,603,626,0
43,157,AI,ST,N,99,208,0
43,157,AI,ST,F,323,323,0
43,186,AI,OPEN,N,1762,2694,0
43,186,AI,OPEN,F,4565,5524,0
43,186,AI,OPEN-PwD,N,152,152,1
43,186,AI,EWS,N,495,782,0
43,186,AI,EWS,F,2008,2008,0
43,186,AI,OBC-NCL,N,1395,1811,0
43,186,AI,OBC-NCL,F,3717,3766,0
43,186,AI,SC,N,492,1090,0
43,186,AI,SC,F,1655,1655,0
43,186,AI,ST,N,732,792,0
43,186,AI,ST,F,874,874,0
43,190,AI,OPEN,N,321,1125,0
43,190,AI,OPEN,F,2925,4566,0
43,190,AI,OPEN-PwD,N,70,70,0
43,190,AI,EWS,N,351,605,0
43,190,AI,EWS,F,2169,2169,0
43,190,AI,OBC-NCL,N,803,1526,0
43,190,AI,OBC-NCL,F,2799,3228,0
43,190,AI,SC,N,529,897,0
43,190,AI,SC,F,2082,2329,0
43,190,AI,ST,N,534,784,0
43,190,AI,ST,F,1178,1178,0
43,194,AI,OPEN,N,3005,5221,0
43,194,AI,OPEN,F,8179,9702,0
43,194,AI,OPEN-PwD,N,100,100,1
43,194,AI,EWS,N,924,1109,0
43,194,AI,EWS,F,2256,2256,0
43,194,AI,OBC-NCL,N,2167,2761,0
43,194,AI,OBC-NCL,F,3939,4103,0
43,194,AI,SC,N,1195,1455,0
43,194,AI,SC,F,2287,2287,0
43,194,AI,ST,N,818,923,0
43,194,AI,ST,F,1045,1045,0
43,248,AI,OPEN,N,493,1691,0
43,248,AI,OPEN,F,1792,4173,0
43,248,AI,OPEN-PwD,N,18,66,0
43,248,AI,EWS,N,219,373,0
43,248,AI,EWS,F,690,756,0
43,248,AI,EWS-PwD,N,14,14,0
43,248,AI,OBC-NCL,N,304,942,0
43,248,AI,OBC-NCL,F,1227,2267,0
43,248,AI,OBC-NCL-PwD,N,73,38,1
43,248,AI,SC,N,221,482,0
43,248,AI,SC,F,636,1226,0
43,248,AI,ST,N,86,261,0
43,248,AI,ST,F,344,513,0
43,259,AI,OPEN,N,2576,4428,0
43,259,AI,OPEN,F,5426,7599,0
43,259,AI,OPEN-PwD,N,67,157,1
43,259,AI,EWS,N,549,885,0
43,259,AI,EWS,F,2185,2213,0
43,259,AI,OBC-NCL,N,1175,2284,0
43,259,AI,OBC-NCL,F,4343,4602,0
43,259,AI,OBC-NCL-PwD,N,74,74,1
43,259,AI,SC,N,837,1378,0
43,259,AI,SC,F,2168,2570,0
43,259,AI,ST,N,439,799,0
43,259,AI,ST,F,752,813,0
56,54,AI,OPEN,N,8456,11108,0
56,54,AI,OPEN,F,11401,18595,0
56,54,AI,OPEN-PwD,N,245,245,1
56,54,AI,EWS,N,1731,1799,0
56,54,AI,EWS,F,2854,2854,0
56,54,AI,OBC-NCL,N,3501,5208,0
56,54,AI,OBC-NCL,F,7727,8756,0
56,54,AI,SC,N,2048,2688,0
56,54,AI,SC,F,3410,3410,0
56,54,AI,ST,N,1159,1205,0
56,55,AI,OPEN,N,10218,13217,0
56,55,AI,OPEN,F,18931,21028,0
56,55,AI,EWS,N,2081,2083,0
56,55,AI,EWS,F,3808,3808,0
56,55,AI,OBC-NCL,N,5127,5317,0
56,55,AI,OBC-NCL,F,7866,8452,0
56,55,AI,SC,N,2663,2794,0
56,55,AI,SC,F,3473,3473,0
56,55,AI,ST,N,1277,1308,0
56,56,AI,OPEN,N,3113,3938,0
56,56,AI,OPEN,F,8841,9085,0
56,56,AI,OPEN-PwD,N,194,194,1
56,56,AI,EWS,N,556,657,0
56,56,AI,EWS,F,1333,1333,0
56,56,AI,OBC-NCL,N,1248,1844,0
56,56,AI,OBC-NCL,F,3552,3606,0
56,56,AI,SC,N,975,1074,0
56,56,AI,SC,F,1907,1907,0
56,56,AI,ST,N,545,709,0
56,60,AI,OPEN,N,4265,6632,0
56,60,AI,OPEN,F,9114,9931,0
56,60,AI,OPEN-PwD,N,75,75,1
56,60,AI,EWS,N,927,957,0
56,60,AI,EWS,F,2440,2440,0
56,60,AI,OBC-NCL,N,1956,2838,0
56,60,AI,OBC-NCL,F,4643,4800,0
56,60,AI,SC,N,1484,1752,0
56,60,AI,SC,F,3027,3027,0
56,60,AI,ST,N,718,1014,0
56,74,AI,OPEN,N,12350,14322,0
56,74,AI,OPEN,F,18296,20009,0
56,74,AI,EWS,N,2102,2182,0
56,74,AI,EWS,F,3737,3737,0
56,74,AI,OBC-NCL,N,4691,5421,0
56,74,AI,OBC-NCL,F,8561,8839,0
56,74,AI,SC,N,2607,2987,0
56,74,AI,SC,F,3725,3725,0
56,74,AI,ST,N,1259,1357,0
56,70,AI,OPEN,N,11246,15317,0
56,70,AI,OPEN,F,22146,22180,0
56,70,AI,EWS,N,2261,2339,0
56,70,AI,EWS,F,3999,3999,0
56,70,AI,OBC-NCL,N,5335,5537,0
56,70,AI,SC,N,2877,3038,0
56,70,AI,SC,F,4025,4025,0
56,70,AI,ST,N,1409,1413,0
56,109,AI,OPEN,N,10645,12137,0
56,109,AI,OPEN,F,17932,19552,0
56,109,AI,EWS,N,1739,1970,0
56,109,AI,EWS,F,3072,3072,0
56,109,AI,OBC-NCL,N,4023,4416,0
56,109,AI,OBC-NCL,F,7339,7448,0
56,109,AI,SC,N,2128,2407,0
56,109,AI,SC,F,3446,3446,0
56,109,AI,ST,N,714,879,0
56,109,AI,ST,F,1447,1447,0
56,131,AI,OPEN,N,1426,2710,0
56,131,AI,OPEN,F,4715,6012,0
56,131,AI,OPEN-PwD,N,116,116,0
56,131,AI,EWS,N,423,488,0
56,131,AI,EWS,F,835,1116,0
56,131,AI,OBC-NCL,N,604,1133,0
56,131,AI,OBC-NCL,F,2127,2532,0
56,131,AI,SC,N,395,587,0
56,131,AI,SC,F,654,992,0
56,131,AI,SC-PwD,N,17,17,1
56,131,AI,ST,N,215,318,0
56,131,AI,ST,F,627,627,0
56,149,AI,OPEN,N,2914,3834,0
56,149,AI,OPEN,F,7575,8467,0
56,149,AI,EWS,N,521,618,0
56,149,AI,EWS,F,1147,1147,0
56,149,AI,OBC-NCL,N,1455,1837,0
56,149,AI,OBC-NCL,F,2603,3551,0
56,149,AI,OBC-NCL-PwD,N,37,37,1
56,149,AI,SC,N,736,929,0
56,149,AI,SC,F,1932,1932,0
56,149,AI,ST,N,449,563,0
56,149,AI,ST,F,863,863,0
56,158,AI,OPEN,N,4863,6460,0
56,158,AI,OPEN,F,9915,12412,0
56,158,AI,OPEN-PwD,N,125,125,1
56,158,AI,EWS,N,911,1039,0
56,158,AI,EWS,F,2219,2219,0
56,158,AI,OBC-NCL,N,2463,2707,0
56,158,AI,OBC-NCL,F,3845,5063,0
56,158,AI,SC,N,1255,1515,0
56,158,AI,SC,F,2397,2477,0
56,158,AI,ST,N,200,716,0
56,158,AI,ST,F,929,929,0
56,190,AI,OPEN,N,8059,9886,0
56,190,AI,OPEN,F,15646,18026,0
56,190,AI,EWS,N,1624,1933,0
56,190,AI,EWS,F,3244,3244,0
56,190,AI,OBC-NCL,N,4239,4785,0
56,190,AI,OBC-NCL,F,7217,7959,0
56,190,AI,SC,N,2208,2551,0
56,190,AI,SC,F,3547,3547,0
56,190,AI,ST,N,1260,1313,0
56,248,AI,OPEN,N,6963,9218,0
56,248,AI,OPEN,F,15428,17462,0
56,248,AI,EWS,N,1348,1450,0
56,248,AI,EWS,F,2993,2993,0
56,248,AI,OBC-NCL,N,2905,3629,0
56,248,AI,OBC-NCL,F,6178,6921,0
56,248,AI,SC,N,1646,1962,0
56,248,AI,SC,F,2695,3168,0
56,248,AI,ST,N,834,934,0
56,248,AI,ST,F,1502,1502,0
44,88,AI,OPEN,N,3596,5139,0
44,88,AI,OPEN,F,7081,9291,0
44,88,AI,EWS,N,864,925,0
44,88,AI,EWS,F,2131,2457,0
44,88,AI,OBC-NCL,N,1155,2725,0
44,88,AI,OBC-NCL,F,3857,5718,0
44,88,AI,SC,N,1111,1570,0
44,88,AI,SC,F,1927,2689,0
44,88,AI,ST,N,720,795,0
44,88,AI,ST,F,1442,1442,0
44,97,AI,OPEN,N,1791,2361,0
44,97,AI,OPEN,F,3730,5442,0
44,97,AI,OPEN-PwD,N,172,172,0
44,97,AI,EWS,N,388,499,0
44,97,AI,EWS,F,1209,1425,0
44,97,AI,OBC-NCL,N,1005,1369,0
44,97,AI,OBC-NCL,F,2998,3274,0
44,97,AI,SC,N,569,833,0
44,97,AI,SC,F,1158,1274,0
44,97,AI,SC-PwD,N,19,19,1
44,97,AI,ST,N,384,493,0
44,97,AI,ST,F,649,649,0
44,96,AI,OPEN,N,2463,3996,0
44,96,AI,OPEN,F,6008,7173,0
44,96,AI,EWS,N,553,709,0
44,96,AI,EWS,F,1592,1592,0
44,96,AI,OBC-NCL,N,1470,1986,0
44,96,AI,OBC-NCL,F,4193,4299,0
44,96,AI,SC,N,700,1058,0
44,96,AI,SC,F,1926,2061,0
44,96,AI,ST,N,438,705,0
44,96,AI,ST,F,808,808,0
44,109,AI,OPEN,N,2867,4237,0
44,109,AI,OPEN,F,7402,8893,0
44,109,AI,OPEN-PwD,N,170,170,0
44,109,AI,EWS,N,542,670,0
44,109,AI,EWS,F,1541,1972,0
44,109,AI,OBC-NCL,N,911,1921,0
44,109,AI,OBC-NCL,F,2205,4492,0
44,109,AI,OBC-NCL-PwD,N,41,41,1
44,109,AI,SC,N,459,842,0
44,109,AI,SC,F,1314,1523,0
44,109,AI,ST,N,60,214,0
44,109,AI,ST,F,179,868,0
44,131,AI,OPEN,N,16,115,0
44,131,AI,OPEN,F,91,419,0
44,131,AI,OPEN-PwD,N,9,9,0
44,131,AI,OPEN-PwD,F,72,72,0
44,131,AI,EWS,N,8,34,0
44,131,AI,EWS,F,97,117,0
44,131,AI,EWS-PwD,N,3,3,0
44,131,AI,OBC-NCL,N,60,104,0
44,131,AI,OBC-NCL,F,252,317,0
44,131,AI,OBC-NCL-PwD,N,9,9,0
44,131,AI,SC,N,10,46,0
44,131,AI,SC,F,124,129,0
44,131,AI,SC-PwD,N,2,2,0
44,131,AI,ST,N,18,24,0
44,131,AI,ST,F,89,116,0
44,130,AI,OPEN,N,120,185,0
44,130,AI,OPEN,F,621,724,0
44,130,AI,OPEN-PwD,N,23,23,0
44,130,AI,EWS,N,41,65,0
44,130,AI,EWS,F,170,170,0
44,130,AI,OBC-NCL,N,114,166,0
44,130,AI,OBC-NCL,F,401,558,0
44,130,AI,SC,N,75,105,0
44,130,AI,SC,F,338,338,0
44,130,AI,ST,N,25,54,0
44,130,AI,ST,F,210,210,0
44,158,AI,OPEN,N,354,576,0
44,158,AI,OPEN,F,879,1693,0
44,158,AI,OPEN-PwD,N,54,61,0
44,158,AI,OPEN-PwD,F,118,118,1
44,158,AI,EWS,N,120,150,0
44,158,AI,EWS,F,354,382,0
44,158,AI,EWS-PwD,N,18,18,0
44,158,AI,OBC-NCL,N,207,449,0
44,158,AI,OBC-NCL,F,487,1023,0
44,158,AI,OBC-NCL-PwD,N,49,49,0
44,158,AI,OBC-NCL-PwD,F,69,69,1
44,158,AI,SC,N,82,212,0
44,158,AI,SC,F,480,662,0
44,158,AI,ST,N,19,74,0
44,158,AI,ST,F,187,218,0
44,161,AI,OPEN,N,589,792,0
44,161,AI,OPEN,F,1894,2213,0
44,161,AI,OPEN-PwD,N,112,112,0
44,161,AI,EWS,N,161,190,0
44,161,AI,EWS,F,479,479,0
44,161,AI,OBC-NCL,N,484,578,0
44,161,AI,OBC-NCL,F,1081,1530,0
44,161,AI,SC,N,217,355,0
44,161,AI,SC,F,784,813,0
44,161,AI,ST,N,143,172,0
44,161,AI,ST,F,356,356,0
44,186,AI,OPEN,N,1774,2785,0
44,186,AI,OPEN,F,5324,5965,0
44,186,AI,OPEN-PwD,N,3,3,1
44,186,AI,EWS,N,398,560,0
44,186,AI,EWS,F,2017,2017,0
44,186,AI,OBC-NCL,N,1086,1959,0
44,186,AI,OBC-NCL,F,4019,5238,0
44,186,AI,SC,N,977,1253,0
44,186,AI,SC,F,1702,1702,0
44,186,AI,ST,N,580,704,0
44,186,AI,ST,F,1498,1498,0
44,192,AI,OPEN,N,823,1160,0
44,192,AI,OPEN,F,1914,2532,0
44,192,AI,OPEN-PwD,N,100,100,0
44,192,AI,EWS,N,166,275,0
44,192,AI,EWS,F,748,748,0
44,192,AI,OBC-NCL,N,632,799,0
44,192,AI,OBC-NCL,F,1613,1699,0
44,192,AI,OBC-NCL-PwD,N,42,42,1
44,192,AI,SC,N,314,498,0
44,192,AI,SC,F,841,841,0
44,192,AI,ST,N,226,280,0
44,192,AI,ST,F,473,473,0
44,190,AI,OPEN,N,172,2562,0
44,190,AI,OPEN,F,4816,5723,0
44,190,AI,OPEN-PwD,N,142,142,1
44,190,AI,EWS,N,610,830,0
44,190,AI,EWS,F,2226,2226,0
44,190,AI,OBC-NCL,N,1108,1963,0
44,190,AI,OBC-NCL,F,3716,4646,0
44,190,AI,SC,N,723,1189,0
44,190,AI,SC,F,2416,2539,0
44,190,AI,ST,N,883,938,0
44,190,AI,ST,F,1292,1292,0
44,230,AI,OPEN,N,3146,4015,0
44,230,AI,OPEN,F,7838,9028,0
44,230,AI,EWS,N,803,894,0
44,230,AI,EWS,F,2171,2171,0
44,230,AI,OBC-NCL,N,2043,2522,0
44,230,AI,OBC-NCL,F,5458,5609,0
44,230,AI,SC,N,1240,1418,0
44,230,AI,SC,F,1809,1809,0
44,230,AI,ST,N,810,841,0
44,230,AI,ST,F,1387,1387,0
44,240,AI,OPEN,N,135,350,0
44,240,AI,OPEN,F,432,815,0
44,240,AI,OPEN-PwD,N,15,15,0
44,240,AI,OPEN-PwD,F,121,121,0
44,240,AI,EWS,N,48,78,0
44,240,AI,EWS,F,156,191,0
44,240,AI,OBC-NCL,N,150,229,0
44,240,AI,OBC-NCL,F,446,862,0
44,240,AI,OBC-NCL-PwD,N,13,13,0
44,240,AI,SC,N,49,144,0
44,240,AI,SC,F,518,701,0
44,240,AI,SC-PwD,N,6,6,0
44,240,AI,ST,N,47,80,0
44,240,AI,ST,F,223,223,0
44,238,AI,OPEN,N,357,429,0
44,238,AI,OPEN,F,1002,1198,0
44,238,AI,OPEN-PwD,N,44,44,0
44,238,AI,EWS,N,88,99,0
44,238,AI,OBC-NCL,N,241,269,0
44,238,AI,OBC-NCL,F,885,1003,0
44,238,AI,SC,N,163,206,0
44,238,AI,SC,F,377,377,0
44,238,AI,ST,N,102,109,0
44,248,AI,OPEN,N,947,1757,0
44,248,AI,OPEN,F,2814,4077,0
44,248,AI,OPEN-PwD,N,47,47,0
44,248,AI,EWS,N,285,374,0
44,248,AI,EWS,F,1041,1279,0
44,248,AI,EWS-PwD,N,35,35,1
44,248,AI,OBC-NCL,N,655,1024,0
44,248,AI,OBC-NCL,F,1913,2718,0
44,248,AI,OBC-NCL-PwD,N,68,68,1
44,248,AI,SC,N,47,528,0
44,248,AI,SC,F,884,1416,0
44,248,AI,ST,N,177,282,0
44,248,AI,ST,F,678,678,0
44,284,AI,OPEN,N,2082,3213,0
44,284,AI,OPEN,F,5534,7229,0
44,284,AI,EWS,N,597,769,0
44,284,AI,EWS,F,2369,2376,0
44,284,AI,OBC-NCL,N,1060,2279,0
44,284,AI,OBC-NCL,F,4561,5398,0
44,284,AI,SC,N,951,1364,0
44,284,AI,SC,F,2077,2649,0
44,284,AI,ST,N,624,804,0
44,284,AI,ST,F,1201,1201,0
44,293,AI,OPEN,N,4529,6100,0
44,293,AI,OPEN,F,10345,10958,0
44,293,AI,EWS,N,952,1253,0
44,293,AI,EWS,F,2540,2598,0
44,293,AI,OBC-NCL,N,2813,3308,0
44,293,AI,OBC-NCL,F,5742,6280,0
44,293,AI,SC,N,1460,1771,0
44,293,AI,SC,F,2722,2769,0
44,293,AI,ST,N,840,984,0
44,293,AI,ST,F,1578,1578,0
50,97,AI,OPEN,N,7553,8861,0
50,97,AI,OPEN,F,13708,14003,0
50,97,AI,EWS,N,1341,1403,0
50,97,AI,EWS,F,2791,2791,0
50,97,AI,OBC-NCL,N,3233,3732,0
50,97,AI,OBC-NCL,F,5832,5941,0
50,97,AI,SC,N,1713,2028,0
50,97,AI,SC,F,2540,2540,0
50,97,AI,ST,N,888,965,0
50,97,AI,ST,F,1302,1302,0
50,109,AI,OPEN,N,8202,9937,0
50,109,AI,OPEN,F,14585,16636,0
50,109,AI,OPEN-PwD,N,90,90,1
50,109,AI,EWS,N,1368,1497,0
50,109,AI,EWS,F,2555,2555,0
50,109,AI,OBC-NCL,N,2848,3770,0
50,109,AI,OBC-NCL,F,6324,6605,0
50,109,AI,SC,N,1615,1983,0
50,109,AI,SC,F,2857,2964,0
50,109,AI,ST,N,669,684,0
50,109,AI,ST,F,1362,1362,0
50,131,AI,OPEN,N,895,1320,0
50,131,AI,OPEN,F,1970,2768,0
50,131,AI,OPEN-PwD,N,42,64,0
50,131,AI,EWS,N,121,159,0
50,131,AI,EWS,F,357,448,0
50,131,AI,OBC-NCL,N,296,423,0
50,131,AI,OBC-NCL,F,962,1182,0
